appid,maxccu,success_class,suc_class,followers
1283610,6,F,0,3
1294750,2,F,0,32
1291970,19,F,0,79
1272450,10,F,0,26
1325520,2,F,0,112
1336970,3,F,0,123
1334330,1,F,0,12
1332630,2,F,0,17
1005480,2,F,0,23
1344630,1,F,0,10
966470,4,F,0,223
1350540,2,F,0,85
1330080,2,F,0,13
1315810,4,F,0,106
1357750,2,F,0,20
1267940,4,F,0,36
1305390,7,F,0,127
1364000,2,F,0,33
1318110,5,F,0,18
1370650,5,F,0,309
1355390,2,F,0,78
1370720,2,F,0,35
1373310,1,F,0,29
1410790,8,F,0,26
1387200,2,F,0,18
1396610,2,F,0,31
1393640,3,F,0,14
1389530,5,F,0,88
1326920,2,F,0,31
1395010,5,F,0,20
1415870,2,F,0,31
1414210,2,F,0,32
1420320,2,F,0,31
1369740,10,F,0,100
1434870,2,F,0,25
1438270,4,F,0,76
1379050,1,F,0,34
1448900,4,F,0,59
1424890,5,F,0,20
1383400,7,F,0,184
1464390,2,F,0,26
1432980,16,F,0,41
1465410,2,F,0,18
1148360,5,F,0,328
1431270,4,F,0,52
1485600,3,F,0,25
1495830,4,F,0,52
1459570,2,F,0,12
1503370,4,F,0,19
1503540,6,F,0,2830
1410100,6,F,0,21
1449670,19,F,0,31
316630,2,F,0,134
340400,2,F,0,179
428020,11,F,0,122
438780,4,F,0,325
416120,2,F,0,130
514200,5,F,0,171
521000,23,F,0,66
551100,184,F,0,68
536370,2,F,0,176
502480,3,F,0,0
391290,8,F,0,103
563380,2,F,0,138
571660,2,F,0,35
569940,3,F,0,47
521660,16,F,0,191
611050,15,F,0,89
590440,3,F,0,67
597020,3,F,0,29
480770,2,F,0,129
615550,32,F,0,175
623370,2,F,0,279
618650,4,F,0,193
651170,2,F,0,39
650770,2,F,0,65
664040,5,F,0,125
402940,116,F,0,158
649570,2,F,0,63
635430,3,F,0,212
677290,7,F,0,396
684170,3,F,0,151
661050,3,F,0,47
681950,2,F,0,37
722600,8,F,0,86
735010,2,F,0,112
664560,2,F,0,126
705830,5,F,0,143
756650,4,F,0,40
746890,7,F,0,60
701800,2,F,0,43
750620,2,F,0,59
764830,2,F,0,55
771100,3,F,0,128
766430,4,F,0,61
789550,2,F,0,19
733030,4,F,0,0
786340,3,F,0,147
796050,5,F,0,37
683910,2,F,0,134
770050,5,F,0,36
821360,2,F,0,118
832690,8,F,0,323
840020,2,F,0,383
845390,3,F,0,66
821190,2,F,0,40
826450,3,F,0,75
852450,11,F,0,204
847390,3,F,0,150
861280,2,F,0,248
856640,4,F,0,123
626130,7,F,0,233
868040,4,F,0,43
855650,3,F,0,148
886670,3,F,0,40
887300,3,F,0,142
835130,4,F,0,398
905510,2,F,0,32
869100,2,F,0,35
883790,2,F,0,93
895890,2,F,0,0
910590,4,F,0,28
920510,2,F,0,20
923500,3,F,0,32
922410,23,F,0,78
927970,9,F,0,78
814870,5,F,0,296
938510,2,F,0,147
918440,4,F,0,21
833110,2,F,0,32
946400,3,F,0,25
908750,2,F,0,117
941040,4,F,0,28
949330,3,F,0,118
947490,3,F,0,84
846020,2,F,0,104
935660,2,F,0,34
967370,4,F,0,162
970000,2,F,0,15
964770,2,F,0,67
955670,3,F,0,111
975200,2,F,0,18
951690,5,F,0,49
982180,1,F,0,18
985620,2,F,0,128
984300,2,F,0,58
989160,4,F,0,137
930940,2,F,0,20
992080,3,F,0,53
988110,2,F,0,50
979720,6,F,0,68
963900,2,F,0,67
1001550,5,F,0,74
1001500,20,F,0,76
1006450,2,F,0,117
1020250,1,F,0,14
1014820,2,F,0,20
1034560,7,F,0,75
1000870,3,F,0,47
1292970,5,F,0,34
1022530,4,F,0,60
1047430,6,F,0,89
1057560,10,F,0,73
1049910,3,F,0,131
1049270,4,F,0,110
1059500,4,F,0,34
1044350,3,F,0,71
1063280,2,F,0,80
1042010,2,F,0,77
1050580,10,F,0,661
1079110,2,F,0,11
1083990,2,F,0,84
1040620,2,F,0,76
1031210,5,F,0,171
1093750,2,F,0,30
1096230,3,F,0,53
1106970,2,F,0,89
1115820,2,F,0,37
1069250,3,F,0,91
1116670,2,F,0,32
1063220,14,F,0,125
1088040,3,F,0,50
1138130,14,F,0,30
1132600,2,F,0,172
1125730,3,F,0,15
1168740,1,F,0,37
1172120,2,F,0,53
1183140,1,F,0,26
1141150,2,F,0,40
1188140,2,F,0,55
1192410,2,F,0,44
1201220,2,F,0,36
794350,6,F,0,327
1207380,2,F,0,38
1212910,2,F,0,22
1215650,4,F,0,155
1215520,3,F,0,81
1219450,2,F,0,10
1163300,2,F,0,23
1206230,3,F,0,45
1135030,3,F,0,28
1104320,3,F,0,49
1247920,2,F,0,59
1265200,2,F,0,81
1263920,4,F,0,91
1275860,3,F,0,13
1203960,4,F,0,76
590790,45,F,0,93
1014240,4,F,0,93
732510,4,F,0,252
1260860,7,F,0,56
1308280,3,F,0,36
1319100,5,F,0,76
1345220,4,F,0,592
1372990,5,F,0,81
1373080,4,F,0,51
1408310,3,F,0,21
1411860,3,F,0,32
1430310,5,F,0,32
1455560,3,F,0,43
1442350,2,F,0,45
1444740,1,F,0,20
1435690,3,F,0,29
1432610,3,F,0,33
1488670,2,F,0,14
1490850,2,F,0,108
310990,2,F,0,79
434270,3,F,0,155
393330,9,F,0,97
398240,4,F,0,274
438090,10,F,0,0
495390,5,F,0,114
503290,5,F,0,109
509020,4,F,0,392
522700,2,F,0,92
529940,2,F,0,117
533360,3,F,0,152
529860,3,F,0,181
539690,4,F,0,93
559280,9,F,0,128
568250,3,F,0,744
573610,7,F,0,82
578360,3,F,0,59
575800,6,F,0,85
602130,4,F,0,83
592740,2,F,0,39
593260,4,F,0,65
604640,2,F,0,81
612380,4,F,0,0
630390,3,F,0,44
665620,3,F,0,104
666040,2,F,0,108
651010,3,F,0,145
673010,2,F,0,45
665240,3,F,0,114
669350,2,F,0,63
681610,2,F,0,46
539560,5,F,0,129
671180,5,F,0,145
706200,2,F,0,46
686940,6,F,0,0
707610,5,F,0,39
718830,2,F,0,68
710240,2,F,0,259
688620,4,F,0,112
735520,2,F,0,34
626020,5,F,0,197
748130,2,F,0,133
733570,4,F,0,70
760710,2,F,0,40
750840,4,F,0,263
698410,4,F,0,54
796350,2,F,0,48
763720,7,F,0,125
798200,5,F,0,182
801700,2,F,0,37
838160,4,F,0,172
839170,47,F,0,93
836690,4,F,0,170
857890,3,F,0,55
866960,3,F,0,27
847650,11,F,0,142
864760,4,F,0,227
872180,4,F,0,34
825110,3,F,0,55
873120,2,F,0,192
909270,2,F,0,51
872550,3,F,0,126
923400,2,F,0,71
923030,3,F,0,20
897100,2,F,0,40
934220,2,F,0,63
845460,2,F,0,38
923270,4,F,0,71
910210,105,F,0,64
922220,2,F,0,30
939410,3,F,0,71
944840,11,F,0,159
818400,3,F,0,150
929230,2,F,0,52
966540,2,F,0,157
983780,6,F,0,173
1001380,2,F,0,25
981670,6,F,0,209
889790,2,F,0,30
1012390,4,F,0,32
1007200,6,F,0,222
1037330,1,F,0,151
265730,3,F,0,412
1073060,3,F,0,45
1114020,5,F,0,19
505020,10,F,0,122
1119380,2,F,0,25
1131590,7,F,0,195
1165280,3,F,0,39
1166000,5,F,0,280
1180550,1,F,0,37
1183580,8,F,0,170
1199220,13,F,0,40
1003000,5,F,0,36
1135050,5,F,0,43
1135060,3,F,0,30
1197100,4,F,0,82
1247910,2,F,0,154
1240350,2,F,0,73
1245300,4,F,0,65
1232500,3,F,0,86
1269600,10,F,0,46
1225380,1,F,0,36
1253180,2,F,0,41
1269240,3,F,0,39
1284300,3,F,0,272
1289780,2,F,0,21
1310080,4,F,0,40
1319260,2,F,0,11
1299980,73,F,0,191
1271920,7,F,0,124
1330760,3,F,0,49
1348030,4,F,0,61
1350060,2,F,0,32
1337780,7,F,0,76
1372680,2,F,0,122
1340850,2,F,0,27
1369950,1,F,0,20
1315620,3,F,0,73
1378810,3,F,0,23
1406900,6,F,0,38
1415470,2,F,0,49
1418330,5,F,0,87
1393800,2,F,0,14
1423200,4,F,0,35
1218550,4,F,0,83
1440750,2,F,0,25
1330830,5,F,0,87
1232410,6,F,0,40
15350,3,F,0,41
266980,2,F,0,154
345290,3,F,0,118
425860,58,F,0,75
416430,2,F,0,202
497000,2,F,0,108
518140,2,F,0,82
537660,3,F,0,79
558050,3,F,0,62
520350,5,F,0,136
573460,3,F,0,57
552570,9,F,0,83
581210,7,F,0,202
592720,2,F,0,47
591580,5,F,0,63
625190,3,F,0,193
628560,4,F,0,91
645470,2,F,0,0
656220,3,F,0,97
664630,2,F,0,61
679670,2,F,0,53
688000,36,F,0,95
704070,4,F,0,128
707220,2,F,0,42
750020,2,F,0,0
739730,2,F,0,158
732040,3,F,0,212
691600,2,F,0,157
778810,2,F,0,50
788250,3,F,0,161
802340,14,F,0,103
750080,2,F,0,84
821260,2,F,0,35
827560,2,F,0,43
831950,4,F,0,365
748060,2,F,0,50
863660,3,F,0,113
873370,7,F,0,133
882990,3,F,0,42
883370,6,F,0,294
908230,2,F,0,19
909430,11,F,0,34
928140,2,F,0,15
903620,42,F,0,53
925880,11,F,0,2194
918610,5,F,0,166
959920,3,F,0,75
945880,6,F,0,89
954970,4,F,0,82
956870,3,F,0,160
715280,4,F,0,156
932970,5,F,0,28
979680,7,F,0,53
1011870,2,F,0,41
1006390,12,F,0,75
999040,6,F,0,127
295650,3841,D,0,0
958220,2,F,0,78
1068490,2,F,0,5545
1061430,4,F,0,50
944260,3,F,0,29
970450,5,F,0,198
1051270,5,F,0,134
1107450,4,F,0,159
1134530,1,F,0,33
1134470,3,F,0,65
1131270,2,F,0,26
1010840,4,F,0,56
1145820,6,F,0,145
1137220,4,F,0,84
1146390,1,F,0,21
1123150,1,F,0,40
1124850,4,F,0,119
1135380,3,F,0,239
1162880,5,F,0,73
1184600,2,F,0,93
1187520,9,F,0,128
1200430,3,F,0,21
1213180,2,F,0,205
1135070,3,F,0,38
1237330,2,F,0,30
1243750,5,F,0,139
1251770,6,F,0,27
1307760,3,F,0,35
1335510,2,F,0,36
1405670,4,F,0,67
1439090,2,F,0,11
974310,2,F,0,34
1408530,5,F,0,27
1436240,3,F,0,66
4100,7,F,0,72
38190,4,F,0,39
430280,2,F,0,64
286790,2,F,0,142
497300,3,F,0,183
511830,3,F,0,122
513680,9,F,0,244
537590,5,F,0,61
547740,2,F,0,0
553410,12,F,0,69
534920,4,F,0,275
606060,3,F,0,64
556310,3,F,0,109
566130,5,F,0,202
689480,2,F,0,43
683240,6,F,0,246
686610,1,F,0,28
687270,4,F,0,299
719310,2,F,0,97
717960,2,F,0,33
756810,6,F,0,184
799560,2,F,0,339
803110,2,F,0,38
872530,6,F,0,126
898930,3,F,0,18
911840,4,F,0,207
938760,2,F,0,66
959170,2,F,0,79
790730,4,F,0,214
978920,2,F,0,32
987490,2,F,0,58
1028160,2,F,0,18
1034230,2,F,0,21
1034370,4,F,0,69
1053870,2,F,0,185
1076290,6,F,0,185
982800,6,F,0,349
1140020,3,F,0,52
1205060,1,F,0,19
1202730,5,F,0,244
1210670,3,F,0,80
1272900,3,F,0,87
1309700,4,F,0,29
1327260,3,F,0,118
1339820,3,F,0,18
1381780,6,F,0,2193
1386500,2,F,0,149
1446450,6,F,0,94
37380,2,F,0,42
412440,7,F,0,139
434870,6,F,0,292
446010,3,F,0,0
463430,4,F,0,425
340560,5,F,0,335
534350,11,F,0,169
553150,3,F,0,192
542110,4,F,0,0
613330,2,F,0,0
625080,5,F,0,334
658420,289,F,0,196
696540,5,F,0,59
746430,4,F,0,142
716100,7,F,0,118
714270,5,F,0,123
528900,3,F,0,141
787100,2,F,0,57
799080,4,F,0,45
798720,2,F,0,22
778760,2,F,0,257
809200,3,F,0,166
811250,8,F,0,793
792060,3,F,0,138
829630,9,F,0,33
508690,10,F,0,983
862880,3,F,0,39
867540,2,F,0,221
924090,3,F,0,79
953610,7,F,0,1609
1002230,5,F,0,90
1025870,5,F,0,246
1022700,8,F,0,156
1046750,3,F,0,142
1033670,4,F,0,164
1056660,2,F,0,31
1067450,2,F,0,78
1120410,2,F,0,74
1132750,4,F,0,34
1155920,2,F,0,34
1169790,16,F,0,65
1146700,6,F,0,79
1192500,3,F,0,114
1222860,12,F,0,102
1218680,3,F,0,194
1258620,2,F,0,33
1220340,2,F,0,35
1316000,5,F,0,94
1350120,3,F,0,43
1411250,6,F,0,67
1460510,3,F,0,46
463830,7,F,0,73
516950,1753,F,0,40
577330,2,F,0,241
582840,2,F,0,61
591660,5,F,0,78
575770,2444,D,0,41
654070,2,F,0,69
670780,5,F,0,109
679930,2,F,0,56
666320,2,F,0,37
673310,3,F,0,362
675360,12,F,0,240
700940,3,F,0,43
554550,3,F,0,362
704140,4,F,0,164
613980,1,F,0,38
723190,3,F,0,41
766700,5,F,0,26
763630,2,F,0,83
794930,3,F,0,107
802360,5,F,0,631
791390,7,F,0,750
820310,2,F,0,64
846850,3,F,0,487
875250,2,F,0,43
848960,9,F,0,215
884430,12,F,0,62
682790,3,F,0,165
909020,3,F,0,33
966370,2,F,0,34
1098870,2,F,0,50
1112940,5,F,0,43
1158480,3,F,0,108
1180390,5,F,0,60
1118820,4,F,0,61
1246460,2,F,0,23
1343580,3,F,0,47
1424700,4,F,0,66
397360,45,F,0,104
520210,3,F,0,869
546030,2,F,0,93
579080,5,F,0,80
684420,7,F,0,103
719300,3,F,0,109
745060,2,F,0,60
757420,3,F,0,232
798710,3,F,0,471
807940,7,F,0,79
797660,3,F,0,198
796030,5,F,0,219
892020,2,F,0,39
722290,6,F,0,0
888810,3,F,0,730
987010,9,F,0,403
874020,8,F,0,43
1028950,4,F,0,49
1147900,17,F,0,55
1220360,2,F,0,12
1489840,8,F,0,55
525600,681,F,0,108
521710,18,F,0,377
629210,2,F,0,60
657500,7,F,0,211
579210,5,F,0,164
698320,3,F,0,32
807890,2,F,0,61
850940,53,F,0,76
923460,7,F,0,61
995280,3,F,0,60
993330,2,F,0,53
1009900,2,F,0,67
1030240,10,F,0,113
1007080,2,F,0,41
1200400,3,F,0,85
1150500,11,F,0,463
1255810,3,F,0,32
1353880,2,F,0,2790
1481670,4,F,0,3149
372430,2,F,0,0
440770,8,F,0,0
365200,10,F,0,109
473540,2279,D,0,0
587330,3,F,0,184
338350,7,F,0,1259
655710,2,F,0,43
683080,4,F,0,38
696110,5,F,0,87
672140,5,F,0,470
731500,2,F,0,98
785920,3,F,0,60
787300,2,F,0,67
810740,2,F,0,31
842130,10,F,0,43
869680,2,F,0,135
922880,5,F,0,83
932670,2,F,0,14
942480,3,F,0,83
1158390,3,F,0,149
1190410,3,F,0,21
903880,2,F,0,49
1217250,5,F,0,119
760120,7,F,0,166
1385740,6,F,0,680
1509950,16,F,0,65
466210,25,F,0,113
613410,10,F,0,223
694440,4,F,0,113
760680,5,F,0,136
838840,3,F,0,66
847260,3,F,0,440
910200,2,F,0,23
983840,4,F,0,76
994750,2,F,0,79
1004710,8,F,0,228
1157330,42,F,0,78
1219930,24,F,0,68
1427640,7,F,0,36
46720,2,F,0,90
418430,67,F,0,91
527330,2,F,0,234
755580,2,F,0,43
1004050,2,F,0,37
1103630,7,F,0,76
1166490,22,F,0,157
1201910,13,F,0,57
1359870,4,F,0,117
1364670,20,F,0,146
423180,3,F,0,287
682350,1,F,0,255
774131,8,F,0,108
838420,3,F,0,101
878160,2,F,0,72
1239590,5,F,0,80
418960,962,F,0,92
436410,19,F,0,798
428980,13,F,0,0
450570,3,F,0,114
667310,83,F,0,35
787420,5,F,0,171
792940,3,F,0,579
1051830,4,F,0,233
786980,2,F,0,109
793510,3,F,0,95
807780,4,F,0,90
830510,2,F,0,24
881610,3,F,0,24
969230,1,F,0,32
970620,3,F,0,24
435230,2,F,0,511
828160,2,F,0,43
1165780,8,F,0,326
951320,3,F,0,83
327960,3,F,0,923
713100,3,F,0,110
807340,3,F,0,36
844290,3,F,0,109
1241160,4,F,0,87
393290,2,F,0,134
821850,2,F,0,53
806160,3,F,0,25
330680,10,F,0,168
470280,4,F,0,250
589430,3964,D,0,87
1038670,5,F,0,73
310640,3,F,0,182
444210,5,F,0,140
1373810,6,F,0,123
665510,5,F,0,55
9970,2,F,0,96
395910,2,F,0,82
773650,3,F,0,39
833300,4,F,0,56
860190,4,F,0,332
273890,9,F,0,287
275310,3,F,0,177
842560,5,F,0,263
378420,5,F,0,408
38100,9,F,0,65
282960,3,F,0,1300
1276320,2,F,0,55
386390,3,F,0,261
428930,3,F,0,458
446510,4,F,0,180
463450,1,F,0,53
514760,3,F,0,77
466290,3,F,0,144
527940,3,F,0,89
533960,2,F,0,77
523440,2,F,0,98
550560,11,F,0,78
535680,6,F,0,142
451540,2,F,0,54
569050,2,F,0,180
571500,3,F,0,124
554690,3,F,0,148
595490,4,F,0,239
548220,2,F,0,206
600170,3,F,0,58
598230,108,F,0,141
529140,2,F,0,89
602920,2,F,0,147
553020,2,F,0,416
550200,2,F,0,71
568840,3,F,0,82
616640,2,F,0,440
619250,12,F,0,131
351690,3,F,0,61
606670,6,F,0,0
631120,2,F,0,218
664820,4,F,0,69
667660,4,F,0,134
660980,6,F,0,52
655490,2,F,0,61
606720,2,F,0,80
635980,3,F,0,51
686510,2,F,0,79
464740,4,F,0,97
684260,4,F,0,122
709940,4,F,0,61
715430,2,F,0,28
680190,2,F,0,38
666590,11,F,0,72
712610,2,F,0,30
720640,3,F,0,33
724600,4,F,0,13
515890,16,F,0,38
668510,3,F,0,33
722370,2,F,0,39
738210,7,F,0,116
748980,3,F,0,51
577000,118,F,0,151
759920,3,F,0,86
761290,3,F,0,66
754270,5,F,0,68
776360,2,F,0,42
779580,3,F,0,103
777890,12,F,0,793
761040,2,F,0,104
608440,3,F,0,21
794850,4,F,0,158
756630,2,F,0,45
810450,3,F,0,42
728090,6,F,0,153
762240,3,F,0,47
820830,3,F,0,25
649970,3,F,0,254
782210,6,F,0,64
831180,2,F,0,55
739010,3,F,0,41
622930,4,F,0,46
745820,3,F,0,135
726300,2,F,0,28
855730,2,F,0,21
857740,2,F,0,76
869910,2,F,0,24
781380,2,F,0,177
853410,2,F,0,37
837180,2,F,0,0
893710,3,F,0,131
780740,3,F,0,37
823690,5,F,0,60
894160,2,F,0,11
904530,6,F,0,89
908150,6,F,0,61
909370,2,F,0,34
912870,5,F,0,76
913500,4,F,0,219
385850,3,F,0,31
866080,3,F,0,31
913690,3,F,0,57
501850,13,F,0,41
898830,2,F,0,41
912580,3,F,0,20
917770,1,F,0,23
926100,5,F,0,31
906310,4,F,0,16
916290,3,F,0,46
925060,4,F,0,30
913670,7,F,0,19
940980,5,F,0,38
943590,3,F,0,46
943920,2,F,0,28
952330,2,F,0,44
956990,3,F,0,51
942030,26,F,0,1476
906370,3,F,0,22
963960,2,F,0,27
956380,3,F,0,32
889450,2,F,0,16
889100,2,F,0,92
911580,2,F,0,35
822450,3,F,0,28
970810,6,F,0,47
984590,4,F,0,21
1089030,4,F,0,54
738700,5,F,0,84
878620,4,F,0,52
982120,1,F,0,47
978440,3,F,0,108
923650,2,F,0,17
926350,11,F,0,78
981990,3,F,0,21
1000130,2,F,0,24
966180,4,F,0,159
1006730,4,F,0,48
976360,2,F,0,45
1004230,4,F,0,58
1007180,3,F,0,62
668960,2,F,0,263
1028250,2,F,0,75
1017240,2,F,0,83
1043560,2,F,0,42
1046060,4,F,0,35
1044840,3,F,0,115
1045130,2,F,0,50
907560,3,F,0,50
1011320,4,F,0,68
994360,3,F,0,65
1050500,4,F,0,51
1050900,4,F,0,69
1074330,3,F,0,21
1043130,3,F,0,56
1077250,2,F,0,45
1076770,4,F,0,21
957140,3,F,0,30
1085570,2,F,0,66
761920,5,F,0,55
1101310,4,F,0,386
1095850,4,F,0,19
1111120,4,F,0,68
1013100,3,F,0,30
1109750,2,F,0,24
1025160,4,F,0,50
812610,2,F,0,49
1154420,2,F,0,44
1142240,2,F,0,26
1098220,3,F,0,115
1152570,1,F,0,19
1148090,7,F,0,48
1170840,2,F,0,33
1151570,4,F,0,35
1118470,5,F,0,36
1175250,4,F,0,156
1175150,7,F,0,28
1179570,2,F,0,36
1171870,4,F,0,64
1170750,4,F,0,98
1045390,3,F,0,214
1153330,2,F,0,38
1177460,3,F,0,24
1173610,5,F,0,15
787150,3,F,0,61
1194160,2,F,0,64
1194600,3,F,0,36
1174820,2,F,0,93
1201750,2,F,0,46
1207500,3,F,0,58
1210340,2,F,0,108
1215120,2,F,0,67
1217070,3,F,0,120
1214760,2,F,0,69
1208550,4,F,0,47
1135110,4,F,0,29
1207540,3,F,0,21
1267530,6,F,0,96
1084840,4,F,0,47
1215340,2,F,0,21
1185280,4,F,0,61
1239740,2,F,0,11
1234340,2,F,0,9
1223260,3,F,0,111
1200150,9,F,0,56
545880,6,F,0,75
1218020,2,F,0,32
1248490,2,F,0,28
1252650,8,F,0,87
1186570,2,F,0,30
821490,3,F,0,24
1220040,3,F,0,25
1187410,3,F,0,29
1127530,3,F,0,49
1201380,10,F,0,149
1273010,3,F,0,48
822660,6,F,0,27
1231640,1,F,0,23
1273290,2,F,0,55
1268540,3,F,0,105
1282370,2,F,0,19
1278190,10,F,0,316
1285660,5,F,0,16
1192160,3,F,0,38
1210960,1,F,0,33
1313640,3,F,0,30
1285180,4,F,0,156
1281140,3,F,0,98
1183420,4,F,0,53
1275490,5,F,0,44
1299820,4,F,0,48
1316280,14,F,0,17
1323770,2,F,0,9
1339310,10,F,0,30
1308410,2,F,0,6
1328410,3,F,0,33
1330940,3,F,0,32
1326660,2,F,0,50
1320240,3,F,0,102
1334610,2,F,0,18
1344140,5,F,0,53
1305660,4,F,0,94
1340870,4,F,0,26
1351560,5,F,0,44
1272060,7,F,0,32
1317310,4,F,0,24
1298360,1,F,0,14
1327720,3,F,0,13
1353550,2,F,0,39
1258580,2,F,0,68
1345610,3,F,0,38
1344950,2,F,0,30
1328470,2,F,0,13
1340980,3,F,0,10
1357090,3,F,0,14
1303140,8,F,0,160
1350280,3,F,0,55
1355620,3,F,0,82
1359890,2,F,0,33
1206380,4,F,0,102
1349390,3,F,0,26
1366610,3,F,0,126
1325270,4,F,0,58
1370640,2,F,0,18
1374940,3,F,0,16
1376060,2,F,0,39
1357650,50,F,0,98
1300950,2,F,0,18
1373170,3,F,0,82
843710,3,F,0,37
1375880,6,F,0,61
1381720,1,F,0,20
1400190,2,F,0,38
1370040,5,F,0,136
1375510,3,F,0,34
1381500,3,F,0,32
1384670,6,F,0,42
1404070,3,F,0,18
1390880,7,F,0,15
1001100,2,F,0,36
1233790,4,F,0,26
1376840,3,F,0,70
1305590,3,F,0,32
1379670,8,F,0,50
1422190,2,F,0,72
1425120,9,F,0,26
1425240,2,F,0,15
1264360,3,F,0,51
1440020,6,F,0,21
1419670,2,F,0,34
1428980,3,F,0,19
1440350,3,F,0,94
1453460,2,F,0,48
1380900,3,F,0,20
1425050,4,F,0,42
1386180,4,F,0,108
1453250,3,F,0,23
1469800,2,F,0,41
1460230,2,F,0,37
1434970,2,F,0,21
1459540,3,F,0,45
1474220,2,F,0,62
1491870,5,F,0,22
1473930,3,F,0,37
1461630,15,F,0,126
1426560,4,F,0,18
1494920,7,F,0,33
1495580,2,F,0,48
1501490,5,F,0,60
1479960,2,F,0,56
1496640,5,F,0,45
1069150,2,F,0,21
1509850,6,F,0,32
33710,4,F,0,30
40370,5,F,0,123
388540,7,F,0,0
431610,3,F,0,55
449420,37,F,0,0
465860,5,F,0,87
501450,2,F,0,94
513060,3,F,0,228
538410,5,F,0,94
530300,8,F,0,0
575360,2,F,0,174
583200,2,F,0,101
601420,7,F,0,0
592040,2,F,0,156
628450,3,F,0,234
620660,2,F,0,65
623040,2,F,0,200
557940,3,F,0,35
673380,4,F,0,249
659830,2,F,0,155
661180,2,F,0,57
673050,2,F,0,38
386960,7,F,0,701
652990,3,F,0,61
716360,2,F,0,119
703250,2,F,0,40
696000,5,F,0,79
721400,2,F,0,42
719130,3,F,0,29
711720,2,F,0,0
712700,3,F,0,36
693560,2,F,0,54
717720,4,F,0,153
734490,11,F,0,114
731820,2,F,0,42
699830,1,F,0,69
718530,2,F,0,128
673870,3,F,0,0
697950,7,F,0,67
725550,3,F,0,50
718980,2,F,0,16
754230,5,F,0,135
583860,3,F,0,78
594410,3,F,0,78
670400,2,F,0,32
727790,2,F,0,75
755130,3,F,0,73
685130,3,F,0,0
724760,1,F,0,31
779140,5,F,0,116
782610,2,F,0,61
780710,3,F,0,97
705780,4,F,0,131
766780,2,F,0,43
786280,3,F,0,68
787200,2,F,0,23
803290,3,F,0,26
805840,3,F,0,35
793640,2,F,0,47
786770,2,F,0,200
811450,1,F,0,94
802310,40,F,0,99
839090,3,F,0,31
838720,4,F,0,53
1068110,4,F,0,31
843990,3,F,0,68
875710,86,F,0,30
846130,4,F,0,180
875510,3,F,0,52
884270,2,F,0,27
867790,4,F,0,71
841680,2,F,0,12
895170,5,F,0,29
910050,15,F,0,88
905870,3,F,0,113
905880,5,F,0,81
910990,2,F,0,104
913970,2,F,0,87
736470,2,F,0,164
909010,3,F,0,63
672280,4,F,0,31
877480,1,F,0,67
894570,7,F,0,33
924560,2,F,0,52
873470,5,F,0,323
918120,2,F,0,55
930300,2,F,0,107
930600,4,F,0,100
940700,3,F,0,64
949150,2,F,0,55
952600,4,F,0,180
854210,3,F,0,68
895650,3,F,0,15
944610,1,F,0,27
963860,5,F,0,236
923630,3,F,0,32
966020,5,F,0,50
972050,2,F,0,30
957350,2,F,0,40
974250,2,F,0,29
911420,4,F,0,185
924870,4,F,0,38
988890,2,F,0,89
979620,3,F,0,120
990750,3,F,0,59
992790,2,F,0,62
918620,3,F,0,86
945590,7,F,0,451
804780,2,F,0,590
1007880,2,F,0,42
930500,3,F,0,177
993370,3,F,0,16
856650,3,F,0,114
1024540,3,F,0,31
1028610,6,F,0,24
737670,2,F,0,82
1043890,4,F,0,43
1016660,5,F,0,700
1060560,4,F,0,44
1060170,3,F,0,50
1057390,2,F,0,22
1054640,3,F,0,66
1050190,3,F,0,34
1068700,4,F,0,35
1067050,4,F,0,32
1044750,2,F,0,37
1075750,5,F,0,38
1078750,4,F,0,29
867470,6,F,0,238
949070,4,F,0,297
1070160,3,F,0,54
1058840,2,F,0,64
1051300,3,F,0,61
1020420,13,F,0,154
1068510,3,F,0,16
1104230,1,F,0,14
882840,3,F,0,32
1089050,2,F,0,50
1024100,2,F,0,55
1109350,2,F,0,107
1104690,3,F,0,122
1116700,4,F,0,26
1095200,4,F,0,27
1097870,3,F,0,39
1094070,3,F,0,80
1110670,2,F,0,51
1126340,1,F,0,31
1138010,2,F,0,41
1132160,4,F,0,167
1135450,23,F,0,54
1120600,2,F,0,74
1065770,2,F,0,34
1112360,3,F,0,154
1111330,3,F,0,5
1164330,2,F,0,3587
1152230,1,F,0,25
1060360,3,F,0,152
1168600,2,F,0,17
1175590,2,F,0,65
1037970,4,F,0,53
1164470,2,F,0,20
593060,2,F,0,88
1185400,40,F,0,34
1189350,2,F,0,37
1168060,4,F,0,24
1141600,4,F,0,196
1193460,4,F,0,25
1191450,3,F,0,10
1199900,7,F,0,57
1200610,2,F,0,51
1198440,7,F,0,64
1190310,2,F,0,35
1210880,9,F,0,57
1218760,3,F,0,273
1126120,5,F,0,84
1192260,6,F,0,34
1212370,4,F,0,85
1135170,2,F,0,21
1209440,5,F,0,31
1228760,4,F,0,217
1189650,7,F,0,176
1236000,2,F,0,78
511760,4,F,0,77
1193210,3,F,0,26
1255010,5,F,0,175
1256040,7,F,0,17
1233580,5,F,0,37
1221630,3,F,0,44
1246930,14,F,0,74
1264930,6,F,0,75
1280940,3,F,0,259
1282880,2,F,0,15
1241110,2,F,0,34
1310650,3,F,0,63
1298340,3,F,0,9
1305370,2,F,0,40
1307250,2,F,0,17
